,Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurence,Location Type,UCR Literal,IBR Code,Neighborhood,NPU,Latitude,Longitude
11294,91110404,2009-04-21,2009-04-20,0745,2009-04-21,700.0,307.0,BLD,74,675 AMAL DR SW,Morning Watch,26,BURGLARY-RESIDENCE,2202,Amal Heights,Y,33.70916,-84.3979
11295,91110535,2009-04-21,2009-04-20,1700,2009-04-21,929.0,402.0,,,910 WESTMONT RD SW,Day Watch,20,BURGLARY-RESIDENCE,2202,Oakland City,S,33.73033,-84.4372
11296,91110634,2009-04-21,2009-04-21,1021,2009-04-21,1027.0,605.0,,,277 LITTLE ST SE,Day Watch,20,BURGLARY-RESIDENCE,2202,Grant Park,W,33.73296,-84.37872
11297,91110740,2009-04-21,2009-04-21,1100,2009-04-21,1120.0,302.0,,,950 WELCH ST SW,Day Watch,20,BURGLARY-RESIDENCE,2202,Pittsburgh,V,33.72898,-84.40464
11298,91110974,2009-04-21,2009-04-18,1600,2009-04-21,730.0,506.0,,,847 FOX ST NW,Day Watch,20,BURGLARY-RESIDENCE,2202,English Avenue,L,33.77227,-84.41509
11299,91111046,2009-04-21,2009-04-21,0800,2009-04-21,1330.0,307.0,,,618 AMAL DR SW,Day Watch,26,BURGLARY-RESIDENCE,2202,Amal Heights,Y,33.70942,-84.39700999999998
11300,91111064,2009-04-21,2009-04-21,1330,2009-04-21,1400.0,114.0,,,3342 COLLIER CT NW,Day Watch,20,BURGLARY-RESIDENCE,2202,Fairburn Heights,H,33.76711,-84.49686
11301,91111318,2009-04-21,2009-04-21,1520,2009-04-21,1557.0,301.0,,,827 HARTFORD PL SW,Evening Watch,20,BURGLARY-RESIDENCE,2202,Capitol View,X,33.72147,-84.41504
11302,91111429,2009-04-21,2009-04-21,1300,2009-04-21,1630.0,105.0,,,960 MAYSON TURNER RD NW,Evening Watch,20,BURGLARY-RESIDENCE,2202,Washington Park,K,33.75908,-84.41851
11303,91111455,2009-04-21,2009-04-21,1100,2009-04-21,1600.0,612.0,,,687 BROWNWOOD AVE SE,Evening Watch,20,BURGLARY-RESIDENCE,2202,East Atlanta,W,33.73549,-84.34829
11304,91111687,2009-04-21,2009-04-21,0800,2009-04-21,1800.0,301.0,,,471 DECKNER AVE SW,Evening Watch,20,BURGLARY-RESIDENCE,2202,Capitol View Manor,X,33.71498,-84.40321
11305,91111812,2009-04-21,2009-04-20,2230,2009-04-21,1900.0,302.0,,,925 SIMS ST SW,Evening Watch,20,BURGLARY-RESIDENCE,2202,Pittsburgh,V,33.72979,-84.40329
11306,91111937,2009-04-21,2009-04-21,1900,2009-04-21,2100.0,401.0,,,966 MATHEWS ST SW,Evening Watch,20,BURGLARY-RESIDENCE,2202,West End,T,33.73441,-84.41943
11307,91111989,2009-04-21,2009-04-21,1700,2009-04-21,2145.0,412.0,V,1,3901 CAMPBELLTON RD SW,Evening Watch,26,BURGLARY-RESIDENCE,2202,Kings Forest,P,33.69493,-84.51559
11308,91111611,2009-04-21,2009-04-20,2330,2009-04-21,1730.0,312.0,,,3271 HAMILTON BLVD SE,Evening Watch,29,BURGLARY-NONRES,2205,Glenrose Heights,Z,33.6627,-84.38370999999998
11309,91110537,2009-04-21,2009-04-20,1500,2009-04-21,1900.0,110.0,,,804 N ELIZABETH PL,Day Watch,20,BURGLARY-RESIDENCE,2204,Grove Park,J,33.77638,-84.44745
11310,91110721,2009-04-21,2009-04-21,0900,2009-04-21,1100.0,209.0,,,230 LAKE FORREST LN NE,Day Watch,20,BURGLARY-RESIDENCE,2204,East Chastain Park,B,33.87287,-84.38295999999998
11311,91110745,2009-04-21,2009-04-20,2300,2009-04-21,1123.0,607.0,,,855 ORMEWOOD AVE SE,Unknown,,BURGLARY-RESIDENCE,2204,Ormewood Park,W,33.73346,-84.35947
11312,91112021,2009-04-21,2009-04-21,1430,2009-04-21,2140.0,305.0,,1007,201 MOURY AVE SW,Morning Watch,26,BURGLARY-RESIDENCE,2204,The Villages at Carver,Y,33.71691,-84.39275999999998
11313,91110506,2009-04-21,2009-04-20,1640,2009-04-21,700.0,109.0,,,862 HOLLYWOOD RD NW,Day Watch,35,BURGLARY-NONRES,2203,Grove Park,J,33.77814,-84.45375
11314,91110958,2009-04-21,2009-04-14,1200,2009-04-21,1200.0,501.0,,,580 14TH ST,Day Watch,5,BURGLARY-NONRES,2203,Home Park,E,33.78596,-84.40621
11315,91112042,2009-04-21,2009-04-21,2235,2009-04-21,2244.0,411.0,,,2219 BONNYBROOK WAY SW,Morning Watch,20,BURGLARY-NONRES,2203,Greenbriar,R,33.69469,-84.48211
11316,91120972,2009-04-22,2008-12-17,1200,2009-04-22,1229.0,207.0,,,1387 NORTHSIDE DR NW,Day Watch,5,BURGLARY-NONRES,2203,Loring Heights,E,33.79266,-84.40726999999998
11317,91090243,2009-04-22,2009-04-21,1350,2009-04-21,1410.0,107.0,,,980 HOLLYWOOD,Day Watch,18,BURGLARY-NONRES,2203,Grove Park,J,33.7774,-84.45214
11318,91120340,2009-04-22,2009-04-22,0000,2009-04-22,630.0,614.0,,,857 DURANT PLACE NE,Morning Watch,20,BURGLARY-RESIDENCE,2204,Midtown,E,33.77796,-84.37496
11319,91121820,2009-04-22,2009-04-22,1000,2009-04-22,1815.0,106.0,,,374 JOSEPH E LOWERY BLVD NW,Evening Watch,20,BURGLARY-RESIDENCE,2204,Bankhead,K,33.76487,-84.41768
11320,91120453,2009-04-22,2009-04-21,1830,2009-04-22,830.0,608.0,,,1274 PONCE DE LEON AVE NE,Evening Watch,6,BURGLARY-NONRES,2205,Druid Hills,N,33.77517,-84.34573
11321,91120295,2009-04-22,2009-04-22,0524,2009-04-22,525.0,602.0,,140,154 KROG ST NE,Unknown,5,BURGLARY-RESIDENCE,2202A,Inman Park,N,33.75824,-84.36396
11322,91120104,2009-04-22,2009-04-22,0122,2009-04-22,145.0,612.0,,,688 BLAKE AVE SE,Morning Watch,,BURGLARY-RESIDENCE,2202,East Atlanta,W,33.73541,-84.33844
11323,91120658,2009-04-22,2009-04-22,0930,2009-04-22,935.0,412.0,,,4500 CELEBRATION DR SW,Day Watch,20,BURGLARY-RESIDENCE,2202,Midwest Cascade,Q,33.72515,-84.52635999999998
11324,91120846,2009-04-22,2009-04-22,1115,2009-04-22,1310.0,111.0,APT,J-4,3006 DELMAR LN NW,Day Watch,26,BURGLARY-RESIDENCE,2202,,I,33.75524,-84.48542999999998
11325,91120899,2009-04-22,2009-04-13,1200,2009-04-22,1230.0,102.0,,,242 JAMES P BRAWLEY DR,Day Watch,20,BURGLARY-RESIDENCE,2202,Vine City,L,33.76128,-84.41285
11326,91120908,2009-04-22,2009-04-20,1400,2009-04-22,1115.0,113.0,,,2626 BROWN ST NW,Day Watch,20,BURGLARY-RESIDENCE,2202,Carey Park,G,33.78235,-84.47445999999998
11327,91120989,2009-04-22,2009-04-22,1235,2009-04-22,1315.0,101.0,,,693 HARRISON PL SW,Day Watch,20,BURGLARY-RESIDENCE,2202,The Villages at Castleberry Hill,T,33.75044,-84.41011
11328,91121008,2009-04-22,2009-04-14,1000,2009-04-22,1200.0,506.0,,,754 PELHAM ST NW,Day Watch,20,BURGLARY-RESIDENCE,2202,English Avenue,L,33.77112,-84.41205999999998
11329,91121104,2009-04-22,2009-04-22,1330,2009-04-22,1334.0,310.0,,,2409 SUNRIDGE AVE SE,Day Watch,20,BURGLARY-RESIDENCE,2202,Browns Mill Park,Z,33.6885,-84.38326
11330,91121155,2009-04-22,2009-04-22,1400,2009-04-22,1400.0,309.0,,F4,501 CONNELL AVE SW,Day Watch,20,BURGLARY-RESIDENCE,2202,Perkerson,X,33.68327,-84.40662
11331,91121434,2009-04-22,2009-04-22,1200,2009-04-22,1430.0,108.0,,,192 WHITAKER CIR NW,Evening Watch,20,BURGLARY-RESIDENCE,2202,Dixie Hills,J,33.76109,-84.44553
11332,91121468,2009-04-22,2009-04-22,1200,2009-04-22,1600.0,502.0,,7008,1660 PEACHTREE ST NW,Evening Watch,26,BURGLARY-RESIDENCE,2202,Midtown,E,33.79874,-84.39163999999998
11333,91121545,2009-04-22,2009-04-20,1700,2009-04-22,1500.0,311.0,,,323 MOUNT ZION RD SW,Evening Watch,,BURGLARY-RESIDENCE,2202,Hammond Park,X,33.67321,-84.40016
11334,91121552,2009-04-22,2009-04-22,0900,2009-04-22,1600.0,106.0,,1,1177 JOSEPH E BOONE BLVD NW,Evening Watch,26,BURGLARY-RESIDENCE,2202,Bankhead,K,33.7636,-84.42619
11335,91121757,2009-04-22,2009-04-22,1100,2009-04-22,1900.0,308.0,,,835 MIDWAY ST SE,Evening Watch,20,BURGLARY-RESIDENCE,2202,Leila Valley,Z,33.68968,-84.36233
11336,91121837,2009-04-22,2009-04-21,2000,2009-04-22,1800.0,113.0,,403,1212 JAMES JACKSON PKWY NW,Evening Watch,26,BURGLARY-RESIDENCE,2202,Monroe Heights,G,33.79047,-84.47597
11337,91121996,2009-04-22,2009-04-22,0800,2009-04-22,2100.0,610.0,,43,241 MAYNARD TER SE,Evening Watch,20,BURGLARY-RESIDENCE,2202,Kirkwood,O,33.74548,-84.33392
11338,91122045,2009-04-22,2009-04-22,0830,2009-04-22,1600.0,502.0,,7010,1660 PEACHTREE ST NW,Evening Watch,26,BURGLARY-RESIDENCE,2202,Midtown,E,33.79874,-84.39163999999998
11339,91122157,2009-04-22,2009-04-22,1200,2009-04-22,1600.0,502.0,,7006,1660 PEACHTREE ST NW,Evening Watch,26,BURGLARY-RESIDENCE,2202,Midtown,E,33.79874,-84.39163999999998
11340,90891543,2009-04-22,2009-03-29,0700,2009-03-30,700.0,413.0,,,2479 SANTA ROSA DR SW,Evening Watch,20,BURGLARY-RESIDENCE,2202,Arlington Estates,P,33.68841,-84.54089999999998
11341,91121095,2009-04-22,2009-04-22,1315,2009-04-22,1328.0,501.0,,,1105 NORTHSIDE DR NW,Day Watch,21,AGG ASSAULT,1315,Home Park,E,33.78494,-84.40705
11342,91122280,2009-04-22,2009-04-22,2240,2009-04-22,2240.0,611.0,,100,3111 LINKS DR SE;,Morning Watch,20,AGG ASSAULT,1315,The Villages at East Lake,O,33.74465,-84.31162
11343,91111940,2009-04-22,2009-04-21,1600,2009-04-21,1700.0,304.0,,,1046 RIDGE AVE,Evening Watch,13,AGG ASSAULT,1399,Peoplestown,V,33.72655,-84.39239
11344,91120934,2009-04-22,2009-04-22,1207,2009-04-22,1213.0,106.0,,W,1401 DONALD LEE HOLLOWELL PKWY NW,Day Watch,18,ROBBERY-PEDESTRIAN,1204,,J,33.77141,-84.43376999999998
11345,91122316,2009-04-22,2009-04-22,2130,2009-04-22,2135.0,111.0,,L,3006 DELMAR LN NW,Morning Watch,26,ROBBERY-PEDESTRIAN,1204,,I,33.75524,-84.48542999999998
11346,91122356,2009-04-22,2009-04-22,2356,2009-04-22,2356.0,204.0,,5,2202 BOLTON DR NW,Morning Watch,26,ROBBERY-PEDESTRIAN,1204,Bolton,D,33.81611,-84.44229
11347,91120752,2009-04-22,2009-04-22,1041,2009-04-22,1111.0,609.0,,15A,1572 HARDEE ST NE,Day Watch,36,AGG ASSAULT,1314,Edgewood,O,33.75546,-84.33643999999998
11348,91121103,2009-04-22,2009-04-22,1207,2009-04-22,1218.0,106.0,,,1401 DONALD LEE HOLLOWELL PKWY NW,Day Watch,26,AGG ASSAULT,1314,,J,33.77315,-84.433
11349,91121243,2009-04-22,2009-04-22,1440,2009-04-22,1445.0,101.0,,1612,565 GREENSFERRY AVE SW,Evening Watch,26,AGG ASSAULT,1314,The Villages at Castleberry Hill,T,33.74651,-84.40675
11350,91121188,2009-04-22,2009-04-22,1400,2009-04-22,1402.0,309.0,,,METROPOLITAN PKWY SW / PERKERSON RD SW,Day Watch,13,ROBBERY-PEDESTRIAN,1206,Perkerson,X,33.68556,-84.40820999999998
11351,91120419,2009-04-22,2009-04-21,1600,2009-04-22,700.0,302.0,,2222,765 MCDANIEL ST SW,Day Watch,26,AUTO THEFT,2424,Pittsburgh,V,33.73396,-84.40177
11352,91120505,2009-04-22,2009-04-21,1900,2009-04-22,800.0,604.0,,,225 SAMPSON ST NE,Day Watch,18,AUTO THEFT,2424,Old Fourth Ward,M,33.7602,-84.36544999999998
11353,91120102,2009-04-22,2009-04-22,0020,2009-04-22,40.0,512.0,,,248 TRINITY AVE,Morning Watch,13,AUTO THEFT,2404,Downtown,M,33.75048,-84.39599
11354,91120236,2009-04-22,2009-04-21,2300,2009-04-22,345.0,301.0,,,1443 METROPOLITAN PKWY SW,Morning Watch,20,AUTO THEFT,2404A,Capitol View,X,33.71541,-84.40817
11355,91120240,2009-04-22,2009-04-21,2230,2009-04-22,300.0,409.0,,,3131 CAMPBELLTON RD,Morning Watch,3,AUTO THEFT,2404,Southwest,R,33.69258,-84.49266
11356,91120389,2009-04-22,2009-04-21,1700,2009-04-22,630.0,302.0,,,1044 SMITH ST SW,Day Watch,13,AUTO THEFT,2404A,Pittsburgh,V,33.72608,-84.40058999999998
11357,91120435,2009-04-22,2009-04-22,0015,2009-04-22,745.0,607.0,,,783 WOODLAND AVE SE,Day Watch,20,AUTO THEFT,2404,Ormewood Park,W,33.73308,-84.35151
11358,91120794,2009-04-22,2009-04-22,1000,2009-04-22,1015.0,511.0,,,121 MARTIN L KING JR DR SW,Morning Watch,13,AUTO THEFT,2404,Downtown,M,33.7519,-84.39166
11359,91121318,2009-04-22,2009-04-21,1930,2009-04-22,1100.0,602.0,,,285 NB @ BOLTON RD,Evening Watch,13,AUTO THEFT,2404,Inman Park,N,33.76225,-84.35911
11360,91121826,2009-04-22,2009-04-19,0000,2009-04-22,1824.0,109.0,,,I-20 WEST @ LANGHORN ST,Evening Watch,13,AUTO THEFT,2404,Center Hill,J,33.77749,-84.46805
11361,91122095,2009-04-22,2009-04-22,1630,2009-04-22,1930.0,504.0,,,535 MEANS ST NW,Evening Watch,18,AUTO THEFT,2404,Marietta Street Artery,E,33.77269,-84.40466
11362,91122375,2009-04-22,2009-04-22,1800,2009-04-22,2300.0,311.0,,,2800 SPRINGDALE RD SW,Evening Watch,28,AUTO THEFT,2404,Hammond Park,X,33.67875,-84.41414
11363,91121327,2009-04-22,2009-04-22,0730,2009-04-22,740.0,612.0,,,1988 FLAT SHOALS RD SE,Unknown,23,LARCENY-NON VEHICLE,2399,East Atlanta,W,33.72639,-84.32259999999998
11364,91121444,2009-04-22,2009-04-22,1609,2009-04-22,1609.0,406.0,,,1036 LYNHURST DR SW;,Evening Watch,20,LARCENY-NON VEHICLE,2399,Cascade Heights,I,33.72743,-84.48806
11365,91121496,2009-04-22,2009-04-21,1600,2009-04-22,1600.0,112.0,,,790 KINGS GRANT DR NW,Evening Watch,20,LARCENY-NON VEHICLE,2399,Collier Heights,I,33.77626,-84.48402
11366,91122036,2009-04-22,2009-04-22,2000,2009-04-22,2010.0,609.0,APT,B-100,1230 CAROLINE ST NE,Evening Watch,21,LARCENY-NON VEHICLE,2399,Edgewood,O,33.7585,-84.3477
11367,91122052,2009-04-22,2009-04-22,2000,2009-04-22,2010.0,509.0,,,550 PEACHTREE ST NE,Evening Watch,18,LARCENY-NON VEHICLE,2399,Downtown,M,33.76929,-84.38554
11368,91110599,2009-04-22,2009-04-19,0930,2009-04-19,1145.0,206.0,,,3434 ROSWELL RD NW,Day Watch,4,LARCENY-NON VEHICLE,2308,South Tuxedo Park,B,33.8473,-84.38315
11369,91121437,2009-04-22,2009-04-22,1600,2009-04-22,1605.0,307.0,,,1118 OAK KNOLL TER SE,Evening Watch,20,LARCENY-NON VEHICLE,2308,Lakewood Heights,Y,33.70796,-84.37614999999998
11370,91120079,2009-04-22,2009-04-21,2015,2009-04-21,2345.0,110.0,,,1605 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,18,LARCENY-FROM VEHICLE,2304,Grove Park,J,33.77215,-84.44038
11371,91120345,2009-04-22,2009-04-21,1800,2009-04-22,652.0,611.0,,,2465 MEMORIAL DR SE,Day Watch,24,LARCENY-FROM VEHICLE,2304,East Lake,O,33.74701,-84.30619
11372,91120518,2009-04-22,2009-04-21,2230,2009-04-22,830.0,502.0,,,PIEDMONT AVE NE / 13TH ST NE,Day Watch,13,LARCENY-FROM VEHICLE,2304,Midtown,E,33.78529,-84.37842999999998
11373,91120525,2009-04-22,2009-04-21,2200,2009-04-22,530.0,210.0,,7113,1050 LENOX PARK BLVD NE,Day Watch,26,LARCENY-FROM VEHICLE,2304,Pine Hills,B,33.85011,-84.34851999999998
11374,91121109,2009-04-22,2009-04-22,1320,2009-04-22,1339.0,604.0,,,25 BRADLEY ST SE,Day Watch,20,LARCENY-FROM VEHICLE,2304,Old Fourth Ward,M,33.75387,-84.36906
11375,91122129,2009-04-22,2009-04-20,0800,2009-04-22,2100.0,602.0,,,699 PONCE DE LEON AVE NE;,Evening Watch,99,LARCENY-FROM VEHICLE,2304,Poncey-Highland,N,33.77296,-84.36414
11376,91122222,2009-04-22,2009-04-22,2100,2009-04-22,2159.0,407.0,,,748 CRESTWELL CIR SW,Unknown,20,LARCENY-FROM VEHICLE,2304,Mays,H,33.74415,-84.50400999999998
11377,91122285,2009-04-22,2009-04-22,2230,2009-04-22,2230.0,410.0,,,2200BLK CAMPBELLTON RD SW,Morning Watch,13,LARCENY-NON VEHICLE,2302,Campbellton Road,R,33.7053,-84.46047
11378,91120590,2009-04-22,2009-04-22,0900,2009-04-22,901.0,402.0,,,590 CASCADE AVE SW,Day Watch,12,LARCENY-NON VEHICLE,2303,West End,T,33.73812,-84.43276
11379,91120906,2009-04-22,2009-04-22,1200,2009-04-22,1200.0,603.0,,,595 PIEDMONT AVE,Day Watch,12,LARCENY-NON VEHICLE,2303,Old Fourth Ward,M,33.77067,-84.38022999999998
11380,91120912,2009-04-22,2009-04-22,1150,2009-04-22,1200.0,511.0,,,12 BROAD ST,Day Watch,8,LARCENY-NON VEHICLE,2303,Downtown,M,33.7532,-84.39201
11381,91120963,2009-04-22,2009-04-22,1220,2009-04-22,1230.0,309.0,,,2640 METROPOLITAN PKWY SW,Day Watch,8,LARCENY-NON VEHICLE,2303,Perkerson,X,33.68263,-84.40743999999998
11382,91121200,2009-04-22,2009-04-22,1420,2009-04-22,1422.0,208.0,,,1 BUCKHEAD LOOP,Day Watch,8,LARCENY-NON VEHICLE,2303,North Buckhead,B,33.84911,-84.37075
11383,91121324,2009-04-22,2009-04-22,1515,2009-04-22,1515.0,309.0,,,2685 METROPOLITAN PKWY SW,Evening Watch,12,LARCENY-NON VEHICLE,2303,Perkerson,X,33.68274,-84.40902
11384,91121391,2009-04-22,2009-04-22,1525,2009-04-22,1530.0,402.0,,,590 CASCADE AVE SW,Evening Watch,12,LARCENY-NON VEHICLE,2303,West End,T,33.73812,-84.43276
11385,91121448,2009-04-22,2009-04-22,1610,2009-04-22,1610.0,405.0,,,3050 MARTIN L KING JR DR SW,Evening Watch,12,LARCENY-NON VEHICLE,2303,Harland Terrace,I,33.75177,-84.48569999999998
11386,91121664,2009-04-22,2009-04-22,1730,2009-04-22,1745.0,204.0,,100,1801 HOWELL MILL RD NW,Unknown,12,LARCENY-NON VEHICLE,2303,Berkeley Park,D,33.80448,-84.41348
11387,91121685,2009-04-22,2009-04-22,1730,2009-04-22,1740.0,411.0,,,3030 HEADLAND DR SW,Evening Watch,24,LARCENY-NON VEHICLE,2303,Greenbriar,R,33.68841,-84.48742
11388,91121948,2009-04-22,2009-04-22,1940,2009-04-22,1945.0,603.0,,,595 PIEDMONT AVE NE,Evening Watch,12,LARCENY-NON VEHICLE,2303,Old Fourth Ward,M,33.77067,-84.38022999999998
11389,91071317,2009-04-22,2009-04-17,1540,2009-04-17,1545.0,511.0,,,12 BROAD STREET,Day Watch,9,LARCENY-NON VEHICLE,2303,Downtown,M,33.7532,-84.39201
11390,91120301,2009-04-22,2009-04-21,2100,2009-04-22,500.0,612.0,,,470 MCWILLIAMS AVE SE,Day Watch,20,LARCENY-FROM VEHICLE,2305,East Atlanta,W,33.74117,-84.33580999999998
11391,91120346,2009-04-22,2009-04-21,1800,2009-04-22,500.0,403.0,,,1630 KENMORE ST SW,Day Watch,20,LARCENY-FROM VEHICLE,2305,Cascade Avenue/Road,S,33.7247,-84.44157
11392,91120371,2009-04-22,2009-04-21,1900,2009-04-22,700.0,208.0,,,3398 PIEDMONT RD NE,Day Watch,18,LARCENY-FROM VEHICLE,2305,Buckhead Forest,B,33.84712,-84.37385
11393,91120407,2009-04-22,2009-04-21,2100,2009-04-22,500.0,612.0,,,456 MCWILLIAMS AVE SE,Day Watch,13,LARCENY-FROM VEHICLE,2305,East Atlanta,W,33.74151,-84.33580999999998
11394,91120624,2009-04-22,2009-04-21,0800,2009-04-22,930.0,508.0,,,WILLIAMS ST NW / FAIRLIE ST NW,Day Watch,18,LARCENY-FROM VEHICLE,2305,Downtown,M,33.75777,-84.38898
11395,91120663,2009-04-22,2009-04-21,1530,2009-04-22,945.0,508.0,,,275 BAKER ST NW,Day Watch,18,LARCENY-FROM VEHICLE,2305,Downtown,M,33.76206,-84.39568
11396,91121017,2009-04-22,2009-04-22,1135,2009-04-22,1150.0,605.0,,,248 OAKLAND AVE SE,Day Watch,18,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.7478,-84.37497999999998
11397,91121064,2009-04-22,2009-04-21,2300,2009-04-22,1200.0,612.0,,,403 BLAKE AVE SE,Morning Watch,13,LARCENY-FROM VEHICLE,2305,East Atlanta,W,33.7427,-84.33849999999998
11398,91121133,2009-04-22,2009-04-22,1200,2009-04-22,1330.0,201.0,,,1424 W PACES FERRY RD NW @WESTMINSTER SCHOOL,Day Watch,35,LARCENY-FROM VEHICLE,2305,Paces,A,33.84711,-84.43394
11399,91121238,2009-04-22,2009-04-22,0030,2009-04-22,900.0,606.0,,,386 BEREAN AVE SE,Evening Watch,26,LARCENY-FROM VEHICLE,2305,Grant Park,W,33.74402,-84.36652999999998
11400,91121256,2009-04-22,2009-04-22,0001,2009-04-22,1300.0,501.0,,,330 HOME PARK AVE NW,Evening Watch,20,LARCENY-FROM VEHICLE,2305,Home Park,E,33.78223,-84.39789
11401,91121275,2009-04-22,2009-04-22,1200,2009-04-22,1500.0,612.0,,B,388 GREENCOVE LN SE,Evening Watch,20,LARCENY-FROM VEHICLE,2305,East Atlanta,W,33.74266,-84.33330999999998
11402,91121293,2009-04-22,2009-04-22,1400,2009-04-22,1500.0,512.0,,,110 SPRING ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Downtown,M,33.75129,-84.39575999999998
11403,91121372,2009-04-22,2009-04-21,1800,2009-04-22,1400.0,502.0,,214,1055 PIEDMONT AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Midtown,E,33.78346,-84.37931
11404,91121452,2009-04-22,2009-04-22,0800,2009-04-22,1430.0,512.0,,,140 SPRING ST SW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Downtown,M,33.75084,-84.39653
11405,91121486,2009-04-22,2009-04-21,2300,2009-04-22,745.0,412.0,,,2336 SANDHILL PL SW,Morning Watch,20,LARCENY-FROM VEHICLE,2305,Sandlewood Estates,P,33.70101,-84.54098999999998
11406,91121699,2009-04-22,2009-04-22,1330,2009-04-22,1730.0,306.0,,,1560 METROPOLITAN PKWY SW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Sylvan Hills,X,33.71194,-84.40421999999998
11407,91121901,2009-04-22,2009-04-22,1730,2009-04-22,1830.0,206.0,,,2833 PEACHTREE RD NE,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Garden Hills,B,33.83236,-84.38444
11408,91121951,2009-04-22,2009-04-22,1000,2009-04-22,1930.0,101.0,,,830 WESTVIEW DR SW,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Atlanta University Center,T,33.74611,-84.41451
11409,91122127,2009-04-22,2009-04-22,1930,2009-04-22,2055.0,602.0,,,939 PONCE DE LEON AVE NE;,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Poncey-Highland,N,33.77351,-84.35662999999998
11410,91122182,2009-04-22,2009-04-22,1800,2009-04-22,2130.0,501.0,,,1380 ATLANTIC DR NW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Atlantic Station,E,33.79282,-84.39779
11411,91122233,2009-04-22,2009-04-22,2100,2009-04-22,2200.0,211.0,,,2425 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Lindbergh/Morosgo,B,33.82144,-84.36745999999998
11412,91122289,2009-04-22,2009-04-22,1700,2009-04-22,2245.0,505.0,,,848 PEACHTREE ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,2305,Midtown,E,33.77785,-84.38536999999998
11413,91122292,2009-04-22,2009-04-22,2200,2009-04-22,2300.0,501.0,,,1380 ATLANTIC DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,2305,Atlantic Station,E,33.79282,-84.39779
11414,91122300,2009-04-22,2009-04-22,2000,2009-04-22,2000.0,210.0,,,3535 PEACHTREE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,2305,Lenox,B,33.85182,-84.35949999999998
11415,91130565,2009-04-23,2009-04-23,0820,2009-04-23,825.0,107.0,,,1896 MADRONA ST NW,Day Watch,13,LARCENY-FROM VEHICLE,2305,Grove Park,J,33.7709,-84.44893
11416,91130610,2009-04-23,2009-04-22,2300,2009-04-23,850.0,610.0,,,2265 RIDGEDALE RD NE,Morning Watch,13,LARCENY-FROM VEHICLE,2305,Kirkwood,O,33.75287,-84.31348
11417,91130947,2009-04-23,2009-04-22,1430,2009-04-23,1100.0,508.0,,,236 WILLIAMS ST NW,Day Watch,13,LARCENY-FROM VEHICLE,2305,Downtown,M,33.76117,-84.39065999999998
11418,91131212,2009-04-23,2009-04-23,1330,2009-04-23,1330.0,414.0,,,3800 PRINCETON LAKES PKWY SW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Princeton Lakes,P,33.65743,-84.50969999999998
11419,91131284,2009-04-23,2009-04-23,0500,2009-04-23,1500.0,207.0,,,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,Evening Watch,18,LARCENY-FROM VEHICLE,2305,,E,33.81,-84.39583
11420,91131436,2009-04-23,2009-04-22,2300,2009-04-23,800.0,603.0,,10,675 PONCE DE LEON AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Old Fourth Ward,M,33.77323,-84.3649
11421,91131470,2009-04-23,2009-04-22,1100,2009-04-23,1530.0,101.0,,,897 PARSONS ST SW ,Evening Watch,20,LARCENY-FROM VEHICLE,2305,Atlanta University Center,T,33.75095,-84.41693999999998
11422,91131529,2009-04-23,2009-04-23,1515,2009-04-23,1620.0,202.0,,,1284 W PACES FERRY RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,West Paces Ferry/Northside,A,33.84876,-84.42950999999998
11423,91131587,2009-04-23,2009-04-23,1500,2009-04-23,1630.0,207.0,,275,COLLIER RD NW / PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,2305,,E,33.80671,-84.39389
11424,91131789,2009-04-23,2009-04-23,1700,2009-04-23,1737.0,414.0,,,3770 PRINCETON LAKES PKWY SW,Evening Watch,18,LARCENY-FROM VEHICLE,2305,Princeton Lakes,P,33.65764,-84.50911
11425,91131925,2009-04-23,2009-04-23,1500,2009-04-23,1800.0,609.0,,,1661 LA FRANCE ST NE,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Edgewood,O,33.76103,-84.33185
11426,91131981,2009-04-23,2009-04-23,1815,2009-04-23,1830.0,508.0,,,FAIRLIE ST NW / WALTON ST NW,Evening Watch,13,LARCENY-FROM VEHICLE,2305,Downtown,M,33.75647,-84.39082999999998
